EmployeeID,hiredate_key,terminationdate_key,length_of_service,Emp_PrevSTATUS,city_name,department_name,job_title,store_name,gender_short,gender_full,termreason_desc,termtype_desc,BUSINESS_UNIT
3075,27-11-2006,09-04-2020,14,Expert,Victoria,Meats,Meat Cutter,37,F,Female,Layoff,Involuntary,STORES
3082,20-04-1993,05-03-2020,27,Expert,Victoria,Meats,Meat Cutter,37,F,Female,Layoff,Involuntary,STORES
3083,06-03-1995,21-05-2020,25,Expert,Terrace,Meats,Meat Cutter,32,F,Female,Layoff,Involuntary,STORES
3093,26-08-2014,27-08-2020,6,Proficient,Kelowna,Meats,Meat Cutter,16,F,Female,Layoff,Involuntary,STORES
3102,25-01-1996,30-12-2020,24,Expert,Squamish,Meats,Meat Cutter,30,F,Female,Layoff,Involuntary,STORES
3115,26-05-2005,01-05-2020,15,Expert,Terrace,Meats,Meat Cutter,32,F,Female,Layoff,Involuntary,STORES
3116,23-10-2005,25-07-2020,15,Expert,Victoria,Meats,Meat Cutter,37,F,Female,Retirement,Voluntary,STORES
3125,06-03-2014,17-01-2020,6,Proficient,Langley,Meats,Meat Cutter,17,F,Female,Retirement,Voluntary,STORES
3127,17-05-1998,24-10-2020,22,Expert,Vancouver,Dairy,Dairy Person,35,F,Female,Retirement,Voluntary,STORES
3129,18-09-1996,11-07-2020,24,Expert,Nanaimo,Meats,Meat Cutter,18,F,Female,Retirement,Voluntary,STORES
3142,24-11-1997,15-09-2020,23,Expert,Surrey,Meats,Meat Cutter,31,F,Female,Retirement,Voluntary,STORES
3144,21-01-1996,28-04-2020,24,Expert,Terrace,Meats,Meat Cutter,32,F,Female,Retirement,Voluntary,STORES
3149,13-10-2011,28-08-2020,9,Proficient,Victoria,Meats,Meat Cutter,37,F,Female,Retirement,Voluntary,STORES
3152,15-09-1991,03-01-2020,29,Expert,Nanaimo,Meats,Meat Cutter,18,F,Female,Retirement,Voluntary,STORES
3156,23-07-1999,15-06-2020,21,Expert,Nanaimo,Meats,Meat Cutter,18,F,Female,Retirement,Voluntary,STORES
3157,21-09-2013,15-09-2020,7,Proficient,Trail,Meats,Meat Cutter,33,F,Female,Retirement,Voluntary,STORES
3159,30-09-1993,17-08-2020,27,Expert,Richmond,Meats,Meat Cutter,29,F,Female,Retirement,Voluntary,STORES
3160,07-03-2008,14-07-2020,12,Expert,Vancouver,Dairy,Dairy Person,35,F,Female,Retirement,Voluntary,STORES
3169,23-11-1991,10-06-2020,29,Expert,Dease Lake,Dairy,Dairy Person,10,M,Male,Layoff,Involuntary,STORES
3174,12-01-2009,14-04-2020,11,Expert,Vancouver,Dairy,Dairy Person,35,F,Female,Retirement,Voluntary,STORES
3175,05-09-1991,24-10-2020,29,Expert,Langley,Meats,Meat Cutter,17,F,Female,Retirement,Voluntary,STORES
3183,27-07-2012,12-07-2020,8,Proficient,Langley,Meats,Meat Cutter,17,F,Female,Retirement,Voluntary,STORES
3184,03-08-2003,05-02-2020,17,Expert,Langley,Meats,Meat Cutter,17,F,Female,Retirement,Voluntary,STORES
3188,21-04-1997,31-03-2020,23,Expert,Quesnel,Meats,Meat Cutter,28,F,Female,Retirement,Voluntary,STORES
3197,14-07-2001,27-05-2020,19,Expert,Nanaimo,Produce,Produce Clerk,18,M,Male,Resignation,Voluntary,STORES
3201,13-12-2001,19-07-2020,19,Expert,Nanaimo,Meats,Meat Cutter,18,F,Female,Retirement,Voluntary,STORES
3202,20-07-1998,23-12-2020,22,Expert,Squamish,Meats,Meat Cutter,30,F,Female,Retirement,Voluntary,STORES
3209,10-03-2005,16-12-2020,15,Expert,Nanaimo,Meats,Meat Cutter,18,F,Female,Retirement,Voluntary,STORES
3216,26-11-1990,15-06-2020,30,Expert,Fort St John,Produce,Produce Clerk,12,F,Female,Retirement,Voluntary,STORES
3220,07-10-2006,19-07-2020,14,Expert,Terrace,Meats,Meat Cutter,32,F,Female,Retirement,Voluntary,STORES
3226,26-10-2014,21-05-2020,6,Proficient,Victoria,Meats,Meat Cutter,37,F,Female,Retirement,Voluntary,STORES
3233,03-12-2000,16-04-2020,20,Expert,Kamloops,Produce,Produce Clerk,15,F,Female,Retirement,Voluntary,STORES
3234,11-09-1995,04-12-2020,25,Expert,Prince George,Meats,Meat Cutter,26,F,Female,Retirement,Voluntary,STORES
3235,22-05-2010,18-10-2020,10,Expert,New Westminster,Meats,Meat Cutter,21,F,Female,Retirement,Voluntary,STORES
3236,30-06-2008,09-05-2020,12,Expert,Prince George,Meats,Meat Cutter,26,F,Female,Retirement,Voluntary,STORES
3241,02-01-1991,30-07-2020,29,Expert,Princeton,Meats,Meat Cutter,27,F,Female,Layoff,Involuntary,STORES
3248,03-01-2014,22-05-2020,6,Proficient,Vancouver,Dairy,Dairy Person,35,F,Female,Retirement,Voluntary,STORES
3262,22-01-1993,23-03-2020,27,Expert,Nanaimo,Meats,Meat Cutter,18,F,Female,Retirement,Voluntary,STORES
3268,15-12-2001,04-05-2020,19,Expert,Vancouver,Dairy,Dairy Person,35,F,Female,Retirement,Voluntary,STORES
3270,26-09-2005,29-09-2020,15,Expert,Vancouver,Dairy,Dairy Person,35,F,Female,Retirement,Voluntary,STORES
3271,19-10-1994,31-10-2020,26,Expert,Surrey,Meats,Meat Cutter,31,M,Male,Resignation,Voluntary,STORES
3272,03-12-2013,09-04-2020,7,Proficient,Vancouver,Dairy,Dairy Person,35,F,Female,Retirement,Voluntary,STORES
3273,14-08-2010,31-05-2020,10,Expert,Vancouver,Dairy,Dairy Person,35,F,Female,Layoff,Involuntary,STORES
3275,18-11-2010,05-06-2020,10,Expert,Victoria,Produce,Produce Clerk,46,M,Male,Resignation,Voluntary,STORES
3294,02-09-2002,29-01-2020,18,Expert,Kelowna,Produce,Produce Clerk,16,F,Female,Layoff,Involuntary,STORES
3296,03-12-2007,01-01-2020,13,Expert,Chilliwack,Meats,Meat Cutter,6,F,Female,Layoff,Involuntary,STORES
3310,31-05-2014,27-11-2020,6,Proficient,Port Coquitlam,Meats,Meat Cutter,25,F,Female,Layoff,Involuntary,STORES
3327,09-01-1997,05-05-2020,23,Expert,Aldergrove,Produce,Produce Clerk,2,F,Female,Layoff,Involuntary,STORES
3330,16-01-2012,09-10-2020,8,Proficient,Abbotsford,Produce,Produce Clerk,1,F,Female,Layoff,Involuntary,STORES
3338,10-03-1999,08-01-2020,21,Expert,Langley,Meats,Meat Cutter,17,F,Female,Layoff,Involuntary,STORES
3346,22-02-2011,20-10-2020,9,Proficient,Kamloops,Produce,Produce Clerk,15,F,Female,Layoff,Involuntary,STORES
3350,10-09-2001,07-11-2020,19,Expert,Vancouver,Dairy,Dairy Person,35,F,Female,Layoff,Involuntary,STORES
3351,18-06-2002,15-02-2020,18,Expert,Prince George,Meats,Meat Cutter,26,F,Female,Layoff,Involuntary,STORES
3356,03-10-1993,10-07-2020,27,Expert,Nanaimo,Meats,Meat Cutter,18,F,Female,Layoff,Involuntary,STORES
3358,24-12-2013,03-01-2020,7,Proficient,Victoria,Meats,Meat Cutter,37,F,Female,Layoff,Involuntary,STORES
3359,18-05-2000,11-05-2020,20,Expert,Grand Forks,Produce,Produce Manager,13,M,Male,Layoff,Involuntary,STORES
3361,17-03-2009,20-03-2020,11,Expert,Vancouver,Dairy,Dairy Person,35,F,Female,Layoff,Involuntary,STORES
3366,16-02-2012,08-11-2020,8,Proficient,Cranbrook,Produce,Produce Clerk,8,F,Female,Layoff,Involuntary,STORES
3368,17-06-2004,20-11-2020,16,Expert,Prince George,Meats,Meat Cutter,26,F,Female,Layoff,Involuntary,STORES
3371,25-04-2014,01-07-2020,6,Proficient,Trail,Meats,Meat Cutter,33,F,Female,Layoff,Involuntary,STORES
3383,17-07-2001,13-12-2020,19,Expert,Burnaby,Meats,Meat Cutter,5,F,Female,Layoff,Involuntary,STORES
3391,02-08-1996,28-10-2020,24,Expert,Quesnel,Meats,Meat Cutter,28,F,Female,Layoff,Involuntary,STORES
3393,25-01-2005,20-07-2020,15,Expert,Vancouver,Dairy,Dairy Person,35,F,Female,Layoff,Involuntary,STORES
3401,07-05-2001,25-03-2020,19,Expert,Victoria,Meats,Meat Cutter,37,F,Female,Layoff,Involuntary,STORES
3405,25-04-2012,26-12-2020,8,Proficient,Trail,Meats,Meat Cutter,33,F,Female,Layoff,Involuntary,STORES
3408,05-02-2015,13-02-2020,5,Newcomer,Cranbrook,Produce,Produce Clerk,8,F,Female,Layoff,Involuntary,STORES
3410,30-01-2004,29-10-2020,16,Expert,Nanaimo,Meats,Meat Cutter,18,F,Female,Layoff,Involuntary,STORES
3417,14-07-1999,27-11-2020,21,Expert,Terrace,Meats,Meat Cutter,32,F,Female,Layoff,Involuntary,STORES
3426,05-09-2014,17-08-2020,6,Proficient,Trail,Meats,Meat Cutter,33,F,Female,Layoff,Involuntary,STORES
3429,21-05-2008,25-05-2020,12,Expert,New Westminister,Meats,Meat Cutter,20,F,Female,Layoff,Involuntary,STORES
3435,24-08-2009,29-02-2020,11,Expert,Victoria,Meats,Meat Cutter,37,F,Female,Layoff,Involuntary,STORES
3437,21-02-1995,25-01-2020,25,Expert,Vancouver,Dairy,Dairy Person,35,F,Female,Layoff,Involuntary,STORES
3441,28-05-2002,17-12-2020,18,Expert,Vancouver,Dairy,Dairy Person,35,F,Female,Layoff,Involuntary,STORES
3447,20-02-2007,02-09-2020,13,Expert,Burnaby,Processed Foods,Shelf Stocker,5,F,Female,Resignation,Voluntary,STORES
3455,23-10-2004,30-07-2020,16,Expert,Prince George,Meats,Meat Cutter,26,F,Female,Layoff,Involuntary,STORES
3464,18-08-2015,14-01-2020,5,Newcomer,New Westminster,Meats,Meat Cutter,21,F,Female,Layoff,Involuntary,STORES
3465,02-10-2007,23-01-2020,13,Expert,Cranbrook,Produce,Produce Clerk,8,F,Female,Layoff,Involuntary,STORES
3470,14-01-2010,02-11-2020,10,Expert,Abbotsford,Produce,Produce Clerk,1,F,Female,Layoff,Involuntary,STORES
3475,18-08-1993,28-12-2020,27,Expert,Nanaimo,Meats,Meat Cutter,18,F,Female,Layoff,Involuntary,STORES
3477,19-10-2005,12-06-2020,15,Expert,Victoria,Meats,Meat Cutter,37,F,Female,Layoff,Involuntary,STORES
3481,22-12-1992,16-10-2020,28,Expert,Nelson,Produce,Produce Clerk,19,F,Female,Layoff,Involuntary,STORES
3482,28-08-1992,05-11-2020,28,Expert,Richmond,Meats,Meat Cutter,29,F,Female,Layoff,Involuntary,STORES
3484,05-10-1999,16-05-2020,21,Expert,Kamloops,Produce,Produce Clerk,15,F,Female,Layoff,Involuntary,STORES
3492,24-11-2011,28-09-2020,9,Proficient,Victoria,Meats,Meat Cutter,37,F,Female,Layoff,Involuntary,STORES
3503,10-01-2012,26-02-2020,8,Proficient,Fort Nelson,Processed Foods,Processed Foods Manager,11,M,Male,Layoff,Involuntary,STORES
3506,09-07-1997,24-03-2020,23,Expert,Victoria,Produce,Produce Clerk,37,F,Female,Layoff,Involuntary,STORES
3509,06-11-2014,13-01-2020,6,Proficient,Terrace,Meats,Meat Cutter,32,F,Female,Layoff,Involuntary,STORES
3511,17-09-2014,22-09-2020,6,Proficient,Fort St John,Produce,Produce Clerk,12,F,Female,Layoff,Involuntary,STORES
3512,25-08-2008,01-05-2020,12,Expert,Princeton,Produce,Produce Clerk,27,F,Female,Layoff,Involuntary,STORES
3519,22-04-1990,17-10-2020,30,Expert,Terrace,Meats,Meat Cutter,32,F,Female,Layoff,Involuntary,STORES
3520,27-12-1990,03-01-2020,30,Expert,Vancouver,Dairy,Dairy Person,35,F,Female,Layoff,Involuntary,STORES
3521,11-01-2012,07-07-2020,8,Proficient,Aldergrove,Produce,Produce Clerk,2,F,Female,Layoff,Involuntary,STORES
3541,18-04-2015,19-09-2020,5,Newcomer,Richmond,Meats,Meat Cutter,29,F,Female,Layoff,Involuntary,STORES
3543,05-09-1994,28-12-2020,26,Expert,Kelowna,Produce,Produce Clerk,16,F,Female,Layoff,Involuntary,STORES
3554,24-05-1996,21-06-2020,24,Expert,Richmond,Produce,Produce Clerk,29,F,Female,Layoff,Involuntary,STORES
3556,16-07-2003,02-12-2020,17,Expert,Victoria,Produce,Produce Clerk,37,F,Female,Layoff,Involuntary,STORES
3561,11-02-2006,02-10-2020,14,Expert,Nanaimo,Produce,Produce Clerk,18,F,Female,Layoff,Involuntary,STORES
3566,10-10-2008,03-01-2020,12,Expert,Prince George,Meats,Meat Cutter,26,M,Male,Resignation,Voluntary,STORES
3570,19-12-2013,04-06-2020,7,Proficient,Vancouver,Dairy,Dairy Person,35,F,Female,Layoff,Involuntary,STORES
3572,03-03-1994,30-09-2020,26,Expert,New Westminster,Produce,Produce Clerk,21,F,Female,Resignation,Voluntary,STORES
3573,06-01-2011,28-12-2020,9,Proficient,Vancouver,Dairy,Dairy Person,35,F,Female,Layoff,Involuntary,STORES
3578,18-06-2015,08-08-2020,5,Newcomer,Kamloops,Produce,Produce Clerk,15,F,Female,Layoff,Involuntary,STORES
3585,28-05-1992,18-12-2020,28,Expert,Kelowna,Produce,Produce Clerk,16,F,Female,Layoff,Involuntary,STORES
3588,06-04-1993,18-11-2020,27,Expert,Richmond,Produce,Produce Clerk,29,F,Female,Layoff,Involuntary,STORES
3599,15-08-2012,26-07-2020,8,Proficient,Vernon,Produce,Produce Clerk,36,F,Female,Layoff,Involuntary,STORES
3605,23-05-2007,02-07-2020,13,Expert,Vancouver,Dairy,Dairy Person,35,F,Female,Layoff,Involuntary,STORES
3611,05-10-1993,25-07-2020,27,Expert,New Westminster,Meats,Meat Cutter,21,F,Female,Layoff,Involuntary,STORES
3619,06-12-2009,16-09-2020,11,Expert,Terrace,Meats,Meat Cutter,32,F,Female,Layoff,Involuntary,STORES
3620,30-12-2009,22-03-2020,11,Expert,Vancouver,Dairy,Dairy Person,35,F,Female,Layoff,Involuntary,STORES
3621,05-02-2011,30-05-2020,9,Proficient,Pitt Meadows,Dairy,Dairy Person,24,F,Female,Layoff,Involuntary,STORES
3626,11-01-1998,21-07-2020,22,Expert,Prince George,Produce,Produce Clerk,26,F,Female,Layoff,Involuntary,STORES
3632,17-06-2013,05-01-2020,7,Proficient,Langley,Meats,Meat Cutter,17,F,Female,Layoff,Involuntary,STORES
3635,24-09-2008,23-10-2020,12,Expert,New Westminster,Meats,Meat Cutter,21,F,Female,Layoff,Involuntary,STORES
3644,11-11-2004,12-09-2020,16,Expert,Abbotsford,Processed Foods,Shelf Stocker,1,F,Female,Layoff,Involuntary,STORES
3647,17-01-2004,10-10-2020,16,Expert,New Westminster,Produce,Produce Clerk,21,F,Female,Layoff,Involuntary,STORES
3648,14-06-2014,19-12-2020,6,Proficient,Victoria,Produce,Produce Clerk,37,F,Female,Layoff,Involuntary,STORES
3653,15-06-2000,22-06-2020,20,Expert,Port Coquitlam,Meats,Meat Cutter,25,F,Female,Layoff,Involuntary,STORES
3657,20-06-1991,13-03-2020,29,Expert,Victoria,Produce,Produce Clerk,37,F,Female,Layoff,Involuntary,STORES
3658,31-01-2005,15-08-2020,15,Expert,Richmond,Produce,Produce Clerk,29,F,Female,Layoff,Involuntary,STORES
3659,25-08-2014,08-12-2020,6,Proficient,Victoria,Produce,Produce Clerk,37,F,Female,Layoff,Involuntary,STORES
3660,07-10-1994,20-02-2020,26,Expert,Vancouver,Dairy,Dairy Person,35,F,Female,Layoff,Involuntary,STORES
3661,29-03-2004,01-06-2020,16,Expert,Cortes Island,Dairy,Dairy Person,7,M,Male,Layoff,Involuntary,STORES
3662,16-02-2009,20-10-2020,11,Expert,Nanaimo,Produce,Produce Clerk,18,F,Female,Layoff,Involuntary,STORES
3663,21-02-1997,31-05-2020,23,Expert,Nanaimo,Produce,Produce Clerk,18,F,Female,Layoff,Involuntary,STORES
3664,03-07-1990,24-07-2020,30,Expert,Vancouver,Dairy,Dairy Person,35,F,Female,Layoff,Involuntary,STORES
3680,14-05-2009,10-07-2020,11,Expert,New Westminster,Produce,Produce Clerk,21,F,Female,Layoff,Involuntary,STORES
3683,04-12-1990,04-09-2020,30,Expert,West Vancouver,Meats,Meat Cutter,38,F,Female,Layoff,Involuntary,STORES
3686,15-06-1997,24-12-2020,23,Expert,Cranbrook,Produce,Produce Clerk,8,F,Female,Layoff,Involuntary,STORES
3689,13-11-1997,30-05-2020,23,Expert,Chilliwack,Produce,Produce Clerk,6,F,Female,Layoff,Involuntary,STORES
3690,08-04-1997,03-07-2020,23,Expert,Haney,Meats,Meat Cutter,14,M,Male,Layoff,Involuntary,STORES
3692,20-02-1993,27-08-2020,27,Expert,Grand Forks,Produce,Produce Clerk,13,F,Female,Layoff,Involuntary,STORES
3698,06-01-1994,03-08-2020,26,Expert,Abbotsford,Processed Foods,Shelf Stocker,1,F,Female,Layoff,Involuntary,STORES
3703,26-07-1996,30-10-2020,24,Expert,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
3706,20-08-1995,20-10-2020,25,Expert,Kelowna,Produce,Produce Clerk,16,F,Female,Layoff,Involuntary,STORES
3711,16-12-2008,08-10-2020,12,Expert,White Rock,Processed Foods,Shelf Stocker,39,F,Female,Layoff,Involuntary,STORES
3718,20-11-2003,08-01-2020,17,Expert,Trail,Produce,Produce Clerk,33,F,Female,Layoff,Involuntary,STORES
3721,03-03-2011,06-05-2020,9,Proficient,Richmond,Produce,Produce Clerk,29,F,Female,Layoff,Involuntary,STORES
3722,11-09-1999,24-06-2020,21,Expert,Haney,Produce,Produce Clerk,14,M,Male,Layoff,Involuntary,STORES
3730,02-08-2011,30-10-2020,9,Proficient,Nanaimo,Produce,Produce Clerk,18,F,Female,Layoff,Involuntary,STORES
3733,29-07-2007,14-06-2020,13,Expert,Kamloops,Produce,Produce Clerk,15,F,Female,Layoff,Involuntary,STORES
3741,23-04-2015,24-12-2020,5,Newcomer,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
3744,10-11-1992,30-05-2020,28,Expert,Kamloops,Produce,Produce Clerk,15,F,Female,Layoff,Involuntary,STORES
3752,15-10-2002,20-10-2020,18,Expert,Richmond,Meats,Meat Cutter,29,M,Male,Resignation,Voluntary,STORES
3753,11-05-2015,22-03-2020,5,Newcomer,Victoria,Produce,Produce Clerk,37,F,Female,Layoff,Involuntary,STORES
3765,19-08-2015,29-07-2020,5,Newcomer,West Vancouver,Meats,Meat Cutter,38,F,Female,Layoff,Involuntary,STORES
3771,17-03-2015,04-09-2020,5,Newcomer,Victoria,Produce,Produce Clerk,37,F,Female,Layoff,Involuntary,STORES
3772,11-08-1997,02-02-2020,23,Expert,Kamloops,Produce,Produce Clerk,15,F,Female,Layoff,Involuntary,STORES
3778,12-09-1993,27-05-2020,27,Expert,Victoria,Produce,Produce Clerk,37,F,Female,Layoff,Involuntary,STORES
3787,06-09-2011,12-08-2020,9,Proficient,New Westminister,Meats,Meat Cutter,20,F,Female,Layoff,Involuntary,STORES
3789,09-09-1993,25-02-2020,27,Expert,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
3796,30-10-2010,29-02-2020,10,Expert,New Westminster,Produce,Produce Clerk,21,F,Female,Layoff,Involuntary,STORES
3804,01-06-2011,28-08-2020,9,Proficient,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
3814,10-12-1998,24-04-2020,22,Expert,Victoria,Produce,Produce Clerk,37,F,Female,Layoff,Involuntary,STORES
3815,18-07-2014,23-08-2020,6,Proficient,Langley,Meats,Meat Cutter,17,F,Female,Layoff,Involuntary,STORES
3817,26-07-1993,17-04-2020,27,Expert,Cortes Island,Bakery,Baker,7,F,Female,Layoff,Involuntary,STORES
3824,13-08-2010,02-05-2020,10,Expert,Vancouver,Produce,Produce Clerk,42,M,Male,Resignation,Voluntary,STORES
3830,18-07-2007,23-07-2020,13,Expert,Victoria,Produce,Produce Clerk,37,F,Female,Layoff,Involuntary,STORES
3832,05-04-2011,08-09-2020,9,Proficient,Nanaimo,Produce,Produce Clerk,18,F,Female,Layoff,Involuntary,STORES
3840,14-05-2009,04-07-2020,11,Expert,Chilliwack,Produce,Produce Clerk,6,M,Male,Resignation,Voluntary,STORES
3845,27-01-2007,05-10-2020,13,Expert,Kamloops,Produce,Produce Clerk,15,F,Female,Layoff,Involuntary,STORES
3850,24-06-2000,26-07-2020,20,Expert,Fort Nelson,Customer Service,Customer Service Manager,11,M,Male,Layoff,Involuntary,STORES
3851,13-09-2005,03-05-2020,15,Expert,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
3866,12-11-1995,09-10-2020,25,Expert,Ocean Falls,Bakery,Baker,23,F,Female,Layoff,Involuntary,STORES
3871,08-02-2006,05-07-2020,14,Expert,Fort Nelson,Meats,Meat Cutter,11,F,Female,Layoff,Involuntary,STORES
3875,13-12-1990,02-10-2020,30,Expert,Langley,Produce,Produce Clerk,17,F,Female,Resignation,Voluntary,STORES
3885,15-11-2012,14-01-2020,8,Proficient,Victoria,Produce,Produce Clerk,37,F,Female,Layoff,Involuntary,STORES
3892,31-01-2007,29-07-2020,13,Expert,Prince George,Produce,Produce Clerk,26,F,Female,Layoff,Involuntary,STORES
3893,04-05-2015,23-05-2020,5,Newcomer,Prince George,Produce,Produce Clerk,26,F,Female,Layoff,Involuntary,STORES
3900,26-06-2010,27-12-2020,10,Expert,Kamloops,Bakery,Baker,15,F,Female,Layoff,Involuntary,STORES
3905,02-11-2009,13-09-2020,11,Expert,Kamloops,Produce,Produce Clerk,15,M,Male,Resignation,Voluntary,STORES
3917,10-02-2005,03-01-2020,15,Expert,Trail,Produce,Produce Clerk,33,F,Female,Layoff,Involuntary,STORES
3922,22-11-1992,26-07-2020,28,Expert,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
3924,07-12-1996,10-08-2020,24,Expert,Chilliwack,Produce,Produce Clerk,6,F,Female,Layoff,Involuntary,STORES
3926,26-03-2000,15-09-2020,20,Expert,New Westminster,Produce,Produce Clerk,21,F,Female,Layoff,Involuntary,STORES
3932,23-09-1997,24-05-2020,23,Expert,Victoria,Produce,Produce Clerk,37,F,Female,Layoff,Involuntary,STORES
3935,16-01-1997,16-01-2020,23,Expert,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
3937,10-03-1997,23-04-2020,23,Expert,Squamish,Produce,Produce Clerk,30,F,Female,Layoff,Involuntary,STORES
3939,10-03-2001,19-05-2020,19,Expert,Langley,Produce,Produce Clerk,17,F,Female,Layoff,Involuntary,STORES
3940,08-01-1996,24-03-2020,24,Expert,Ocean Falls,Dairy,Dairy Person,23,M,Male,Layoff,Involuntary,STORES
3942,06-12-1999,21-03-2020,21,Expert,Surrey,Meats,Meat Cutter,31,F,Female,Layoff,Involuntary,STORES
3960,08-12-2014,05-11-2020,6,Proficient,Burnaby,Produce,Produce Clerk,5,F,Female,Layoff,Involuntary,STORES
3964,31-01-1996,06-10-2020,24,Expert,North Vancouver,Produce,Produce Clerk,22,F,Female,Layoff,Involuntary,STORES
3969,15-07-1998,01-09-2020,22,Expert,New Westminister,Dairy,Dairy Person,20,M,Male,Layoff,Involuntary,STORES
3970,09-04-2010,02-12-2020,10,Expert,New Westminister,Processed Foods,Processed Foods Manager,20,M,Male,Layoff,Involuntary,STORES
3977,13-10-1998,24-11-2020,22,Expert,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
3978,22-11-2005,15-02-2020,15,Expert,White Rock,Customer Service,Cashier,39,M,Male,Layoff,Involuntary,STORES
3985,09-11-2010,25-05-2020,10,Expert,Abbotsford,Processed Foods,Shelf Stocker,1,F,Female,Layoff,Involuntary,STORES
3987,28-03-1993,03-11-2020,27,Expert,Abbotsford,Bakery,Baker,1,F,Female,Layoff,Involuntary,STORES
3988,15-05-2013,26-07-2020,7,Proficient,Surrey,Produce,Produce Clerk,31,F,Female,Layoff,Involuntary,STORES
3994,22-12-2010,21-12-2020,10,Expert,Grand Forks,Bakery,Bakery Manager,13,F,Female,Layoff,Involuntary,STORES
3999,16-05-1998,09-08-2020,22,Expert,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
4014,19-07-2010,15-11-2020,10,Expert,Aldergrove,Produce,Produce Clerk,2,F,Female,Layoff,Involuntary,STORES
4018,04-08-1994,12-01-2020,26,Expert,Squamish,Produce,Produce Clerk,30,F,Female,Layoff,Involuntary,STORES
4025,12-02-2007,07-05-2020,13,Expert,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
4030,02-12-2010,27-07-2020,10,Expert,Surrey,Produce,Produce Clerk,31,F,Female,Layoff,Involuntary,STORES
4039,22-10-1990,20-01-2020,30,Expert,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
4046,24-12-2008,08-04-2020,12,Expert,Princeton,Bakery,Baker,27,F,Female,Layoff,Involuntary,STORES
4049,23-07-2005,11-12-2020,15,Expert,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
4057,26-02-2013,17-10-2020,7,Proficient,Quesnel,Meats,Meat Cutter,28,F,Female,Layoff,Involuntary,STORES
4063,08-09-2006,16-06-2020,14,Expert,New Westminster,Produce,Produce Clerk,21,F,Female,Layoff,Involuntary,STORES
4065,29-11-2001,28-09-2020,19,Expert,Squamish,Produce,Produce Clerk,30,F,Female,Resignation,Voluntary,STORES
4075,25-11-2013,17-09-2020,7,Proficient,Nanaimo,Produce,Produce Clerk,18,F,Female,Layoff,Involuntary,STORES
4082,06-03-2000,26-08-2020,20,Expert,Aldergrove,Produce,Produce Clerk,2,F,Female,Layoff,Involuntary,STORES
4085,31-01-2001,03-11-2020,19,Expert,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
4091,21-06-1999,30-05-2020,21,Expert,Cranbrook,Produce,Produce Clerk,8,F,Female,Layoff,Involuntary,STORES
4093,01-07-2003,13-10-2020,17,Expert,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
4098,19-11-1994,18-08-2020,26,Expert,Vancouver,Meats,Meat Cutter,35,M,Male,Layoff,Involuntary,STORES
4099,27-06-1999,26-04-2020,21,Expert,Kelowna,Produce,Produce Clerk,16,F,Female,Layoff,Involuntary,STORES
4103,24-07-1994,20-07-2020,26,Expert,Kelowna,Produce,Produce Clerk,16,F,Female,Layoff,Involuntary,STORES
4107,25-04-1995,25-02-2020,25,Expert,Abbotsford,Bakery,Baker,1,F,Female,Layoff,Involuntary,STORES
4110,16-09-2007,02-12-2020,13,Expert,Surrey,Produce,Produce Clerk,31,M,Male,Layoff,Involuntary,STORES
4111,02-05-1996,18-09-2020,24,Expert,Terrace,Produce,Produce Clerk,32,M,Male,Layoff,Involuntary,STORES
4115,23-02-1995,17-05-2020,25,Expert,Fort Nelson,Produce,Produce Clerk,11,M,Male,Layoff,Involuntary,STORES
4116,11-07-1990,01-10-2020,30,Expert,Richmond,Produce,Produce Clerk,29,M,Male,Layoff,Involuntary,STORES
4118,22-07-2003,06-05-2020,17,Expert,Vancouver,Meats,Meat Cutter,35,M,Male,Layoff,Involuntary,STORES
4125,31-01-1996,22-10-2020,24,Expert,Victoria,Produce,Produce Clerk,37,F,Female,Layoff,Involuntary,STORES
4128,16-12-1995,01-02-2020,25,Expert,Vancouver,Meats,Meat Cutter,35,M,Male,Layoff,Involuntary,STORES
4129,17-11-2010,07-09-2020,10,Expert,Squamish,Produce,Produce Clerk,30,F,Female,Layoff,Involuntary,STORES
4131,20-04-2009,09-03-2020,11,Expert,Victoria,Produce,Produce Clerk,37,F,Female,Layoff,Involuntary,STORES
4133,23-10-1996,09-09-2020,24,Expert,Kamloops,Produce,Produce Clerk,15,M,Male,Resignation,Voluntary,STORES
